;Vertex,頂点Index,位置_x,位置_y,位置_z,法線_x,法線_y,法線_z,エッジ倍率,UV_u,UV_v,追加UV1_x,追加UV1_y,追加UV1_z,追加UV1_w,追加UV2_x,追加UV2_y,追加UV2_z,追加UV2_w,追加UV3_x,追加UV3_y,追加UV3_z,追加UV3_w,追加UV4_x,追加UV4_y,追加UV4_z,追加UV4_w,ウェイト変形タイプ(0:BDEF1/1:BDEF2/2:BDEF4/3:SDEF/4:QDEF),ウェイト1_ボーン名,ウェイト1_ウェイト値,ウェイト2_ボーン名,ウェイト2_ウェイト値,ウェイト3_ボーン名,ウェイト3_ウェイト値,ウェイト4_ボーン名,ウェイト4_ウェイト値,C_x,C_y,C_z,R0_x,R0_y,R0_z,R1_x,R1_y,R1_z
Vertex,1136,-0.6226905,16.77197,-1.074812,-0.4221339,-0.3009773,-0.8551115,1,0.59491,0.35209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1137,-0.6358615,16.81409,-1.082613,-0.429897,-0.2812011,-0.8579712,1,0.58499,0.30618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1138,-0.642657,16.85766,-1.092968,-0.4329573,-0.2607024,-0.8628918,1,0.58164,0.25843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1139,-0.6426899,16.90099,-1.105521,-0.4311745,-0.2402287,-0.8697004,1,0.58499,0.21067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1140,-0.6358375,16.94241,-1.119831,-0.4245493,-0.2205662,-0.8781278,1,0.59491,0.16476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1141,-0.6222582,16.98033,-1.135378,-0.4134402,-0.2024886,-0.8877306,1,0.61102,0.12244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1142,-0.6024014,17.0133,-1.151595,-0.3983086,-0.186718,-0.898046,1,0.63271,0.08535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1143,-0.5770048,17.04003,-1.167861,-0.3797067,-0.1739037,-0.9086145,1,0.65913,0.05491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1144,-0.5470712,17.05951,-1.183544,-0.3583115,-0.1645889,-0.9189795,1,0.68928,0.03229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1145,-0.5138207,17.07098,-1.198019,-0.3349033,-0.1591803,-0.9287096,1,0.72199,0.01836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1146,-0.4786384,17.07402,-1.210695,-0.310288,-0.1579433,-0.9374301,1,0.756,0.01366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1147,-0.4429975,17.0685,-1.221043,-0.2853896,-0.1609072,-0.9448078,1,0.79002,0.01836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1148,-0.4083931,17.05466,-1.228631,-0.2611269,-0.1679821,-0.9505759,1,0.82273,0.03229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1149,-0.376259,17.03302,-1.233127,-0.2383607,-0.1788405,-0.9545681,1,0.85287,0.05491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1150,-0.3478993,17.00441,-1.234339,-0.2179455,-0.1930107,-0.9566852,1,0.8793,0.08535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1151,-0.3244329,16.96993,-1.232207,-0.2007123,-0.2099281,-0.9568934,1,0.90098,0.12244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1152,-0.3067363,16.93092,-1.226828,-0.1873302,-0.228883,-0.9552591,1,0.91709,0.16476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1153,-0.295412,16.88886,-1.218427,-0.1782361,-0.2490782,-0.9519412,1,0.92702,0.21067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1154,-0.2908015,16.84537,-1.207362,-0.1739245,-0.2697513,-0.9470927,1,0.93037,0.25843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1155,-0.2929471,16.80212,-1.194101,-0.1747973,-0.2901191,-0.9408916,1,0.92702,0.30618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1156,-0.3016524,16.76075,-1.179187,-0.1807226,-0.3094123,-0.933597,1,0.91709,0.35209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1157,-0.3164674,16.72288,-1.163239,-0.1914507,-0.3269546,-0.9254444,1,0.90098,0.39441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1158,-0.336758,16.68993,-1.146881,-0.2067277,-0.3420848,-0.916647,1,0.8793,0.4315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1159,-0.3617215,16.66318,-1.130756,-0.225965,-0.3542667,-0.9074331,1,0.85287,0.46194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1160,-0.390419,16.64367,-1.115476,-0.2483799,-0.3630319,-0.8980621,1,0.82273,0.48456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1161,-0.4218185,16.63212,-1.101601,-0.2730669,-0.3680305,-0.8888128,1,0.79002,0.49849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
