;Vertex,頂点Index,位置_x,位置_y,位置_z,法線_x,法線_y,法線_z,エッジ倍率,UV_u,UV_v,追加UV1_x,追加UV1_y,追加UV1_z,追加UV1_w,追加UV2_x,追加UV2_y,追加UV2_z,追加UV2_w,追加UV3_x,追加UV3_y,追加UV3_z,追加UV3_w,追加UV4_x,追加UV4_y,追加UV4_z,追加UV4_w,ウェイト変形タイプ(0:BDEF1/1:BDEF2/2:BDEF4/3:SDEF/4:QDEF),ウェイト1_ボーン名,ウェイト1_ウェイト値,ウェイト2_ボーン名,ウェイト2_ウェイト値,ウェイト3_ボーン名,ウェイト3_ウェイト値,ウェイト4_ボーン名,ウェイト4_ウェイト値,C_x,C_y,C_z,R0_x,R0_y,R0_z,R1_x,R1_y,R1_z
Vertex,1135,-0.5846221,16.73756,-1.071826,-0.3945552,-0.3020464,-0.86781,1,0.61102,0.39441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1136,-0.600575,16.77744,-1.078005,-0.4040654,-0.2856065,-0.8689995,1,0.59491,0.35209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1137,-0.610606,16.81995,-1.086881,-0.4095481,-0.2682404,-0.871962,1,0.58499,0.30618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1138,-0.6141808,16.86344,-1.098153,-0.410804,-0.2505195,-0.8766299,1,0.58164,0.25843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1139,-0.6110067,16.90622,-1.111434,-0.4077287,-0.2331055,-0.8828473,1,0.58499,0.21067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1140,-0.6010373,16.94663,-1.126267,-0.4005893,-0.216686,-0.890267,1,0.59491,0.16476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1141,-0.5845292,16.98309,-1.142116,-0.3896801,-0.2019081,-0.8985447,1,0.61102,0.12244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1142,-0.5620092,17.01421,-1.158405,-0.3754728,-0.189357,-0.907284,1,0.63271,0.08535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1143,-0.5343221,17.03879,-1.174518,-0.3585565,-0.1795969,-0.916069,1,0.65913,0.05491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1144,-0.5025598,17.05587,-1.189822,-0.3394773,-0.1730324,-0.924562,1,0.68928,0.03229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1145,-0.4680388,17.06482,-1.203701,-0.3189304,-0.1699641,-0.9324139,1,0.72199,0.01836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1146,-0.4322217,17.0653,-1.215584,-0.2976839,-0.1705853,-0.9393003,1,0.756,0.01366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1147,-0.3966437,17.05731,-1.224964,-0.2764836,-0.1748769,-0.9449735,1,0.79002,0.01836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1148,-0.3628348,17.04119,-1.231438,-0.2560267,-0.1826895,-0.9492497,1,0.82273,0.03229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1149,-0.3322332,17.01755,-1.23471,-0.2370599,-0.1936644,-0.9519961,1,0.85287,0.05491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1150,-0.3061061,16.98731,-1.234624,-0.2203217,-0.2073179,-0.953141,1,0.8793,0.08535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1151,-0.2854914,16.95166,-1.231183,-0.206361,-0.2231215,-0.9526972,1,0.90098,0.12244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1152,-0.2711489,16.91195,-1.224523,-0.1957708,-0.2403806,-0.9507318,1,0.91709,0.16476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1153,-0.2635318,16.8697,-1.214929,-0.1890406,-0.2583929,-0.9473631,1,0.92702,0.21067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1154,-0.2628059,16.8265,-1.202807,-0.1865834,-0.2764286,-0.9427481,1,0.93037,0.25843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1155,-0.2688276,16.78403,-1.188678,-0.188463,-0.293768,-0.9371138,1,0.92702,0.30618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1156,-0.2812131,16.74387,-1.173126,-0.1945523,-0.3097918,-0.9306872,1,0.91709,0.35209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1157,-0.2993374,16.70758,-1.156797,-0.204826,-0.3239448,-0.9236374,1,0.90098,0.39441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1158,-0.3224196,16.67652,-1.140339,-0.218952,-0.3356799,-0.9161763,1,0.8793,0.4315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1159,-0.3495412,16.65188,-1.124395,-0.2363611,-0.3445801,-0.9085141,1,0.85287,0.46194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1160,-0.3796885,16.63462,-1.109573,-0.2564221,-0.3503793,-0.900823,1,0.82273,0.48456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1161,-0.4117959,16.62543,-1.096411,-0.2782836,-0.3528335,-0.8933458,1,0.79002,0.49849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,1162,0.4446509,16.8396,-1.169255,0.3006882,-0.2628753,-0.9167787,1,0.56976,0.6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"左目",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
